absent,low,medium,high
0.4410350149510884,0.5512277535997262,0.0025890566441302888,0.005148174805055166
0.07664883409634589,0.8027881056453395,0.11027636130292301,0.01028669895539154
0.22978734379510532,0.5664158023081485,0.17023457388643576,0.03356228001031037
0.26897257607911246,0.6897388294160489,0.03609542520718913,0.005193169297649495
0.284610640829342,0.6184342137529012,0.08699979275494271,0.009955352662814
0.17173046939755032,0.7379235329924421,0.08516419299563081,0.005181804614376733
0.3231687081333259,0.5917292672704051,0.07531817661246756,0.009783847983801393
0.19254892028751128,0.656248166009486,0.1278797511860346,0.023323162516968136
0.19044438995946938,0.6541691452696194,0.14122107658543298,0.014165388185478148
0.2643959772181919,0.5967056223915277,0.1183824195844853,0.020515980805795097
0.3505789206140551,0.5582351833177464,0.08175709949384907,0.009428796574349354
0.23587246881689683,0.6777039503756376,0.08123527118694074,0.0051883096205249885
0.2769268839880747,0.6204542920002334,0.08958837476048277,0.013030449251209109
0.044745576386862475,0.8154964758690584,0.12927074643764414,0.010487201306434985
0.008793594159538582,0.8335332433056842,0.14479408410495653,0.012879078429820688
0.14874842413641962,0.7499949383215428,0.08924383344003796,0.012012804101999586
0.19456613938048384,0.6770631890824689,0.11336749346157661,0.015003178075470648
0.07666083559335998,0.7953860480353291,0.11017498980791854,0.017778126563392536
0.15215853102120702,0.7153719165935181,0.11693559300454107,0.015533959380733797
0.07080583313958369,0.8279839478769045,0.08622067634203952,0.014989542641472202
0.04776522686905767,0.7896729428458813,0.1470694288306962,0.015492401454364837
0.20337499819991375,0.7093049677783285,0.07937678443620902,0.007943249585548652
0.04025001308024589,0.8921672020671977,0.06499372393899885,0.002589060913557598
0.09473910279805747,0.8172605045310628,0.08282227914024072,0.00517811353063894
0.15087722471602544,0.7713536861260217,0.07000178391515512,0.00776730524279775
0.15697586870804425,0.7306628457759154,0.0987210277821075,0.01364025773393278
0.05455012183244005,0.8663237675591862,0.07653687742695174,0.0025892331814221926
0.013049230943159773,0.8176803984548625,0.1536149664083409,0.01565540419363674
0.0276203843941146,0.8846509211403558,0.0734463726245654,0.014282321840964151
0.03325158777511786,0.8717966089116623,0.08311866673694386,0.011833136576275941
0.008485674049613826,0.9537537699557517,0.027487951570222872,0.010272604424411644
0.029329538210789048,0.8017645769156907,0.16112836204233452,0.0077775228311858435
0.060908977242322984,0.8490093332780126,0.0745623331186133,0.015519356361051216
0.0844893675665606,0.8403614928628612,0.06878759176915734,0.0063615478014209395
0.12723878913220493,0.7486441655492825,0.10798849175818138,0.016128553560331004
0.058805764298814206,0.7400525735866395,0.18513085138281712,0.016010810731729087
0.09638319693103847,0.8007900641451206,0.09181769113624516,0.011009047787595903
0.0515648485516433,0.8084849455693224,0.1270337514225473,0.012916454456487212
0.15690521789775808,0.7600306158224855,0.07007582429357292,0.012988341986183483
0.4130774027712506,0.4687536597167138,0.10177832752453325,0.016390609987502327
0.29080764154558736,0.6076138108203414,0.09632757866284412,0.005250968971227114
0.35555245207117275,0.5378089119255515,0.0881730730823635,0.018465562920912348
0.09954157427749827,0.7750882367461565,0.11234882376830438,0.013021365208040953
0.0631745732871995,0.8165197248842236,0.0955206145986226,0.024785087229954223
0.08865121201320343,0.7399179943286219,0.14272075591057998,0.028710037747594574
0.08177159881777381,0.7945233389263748,0.10817540064152986,0.015529661614321632
0.09549936953102704,0.808124383317835,0.09376524295633233,0.0026110041948055767
0.0917026588407161,0.7755270697936527,0.12020029460468673,0.012569976760944557
0.054086039015063606,0.7913413554295987,0.1416271226062018,0.01294548294913584
0.23617138332061513,0.6303283673586924,0.12312818698427756,0.010372062336415001
0.17853586895199164,0.711577165796545,0.0969420624262541,0.012944902825209352
0.09761991679914046,0.7875796741793925,0.09473493319730318,0.020065475824163948
0.19788742773542528,0.6771332047071754,0.11463072645105978,0.010348641106339544
0.19852327959037647,0.6576415780199123,0.1288359019066039,0.014999240483107398
0.1419756509433399,0.7328155560539881,0.1202272804156819,0.00498151258699009
0.0391245798520591,0.8135872985594946,0.1420979641960823,0.005190157392363975
0.002623641908816212,0.8280973445347671,0.15560551462542177,0.01367349893099486
0.03700566091439808,0.7935140855461628,0.16046834158900977,0.009011911950429451
0.022365994153281988,0.7831535426224823,0.17680988559651778,0.01767057762771824
0.0033045741140108713,0.8562852060051407,0.13375163831626313,0.006658581564585315
0.1268618050851934,0.776484452984179,0.07840192699112704,0.018251814939500545
0.05640034477000275,0.850476853045012,0.08531894041905042,0.007803861765934831
0.1691409135654504,0.7052728186918655,0.10911733317579851,0.016468934566885463
0.067065926722658,0.7999034045310996,0.10956045111925679,0.023470217626985566
0.09497087803358692,0.7664724844903242,0.12967120766025794,0.008885429815830969
0.028440616105742843,0.6572449257596699,0.2671734621732091,0.04714099596137815
0.006357880341325117,0.8235912528135565,0.15761694845543023,0.012433918389688124
0.014995449952652673,0.8285272671834009,0.14864876298645435,0.007828519877492144
0.03652665887642527,0.7406681743611268,0.1990313954307207,0.023773771331727374
0.06135516709676739,0.7933871831439371,0.13281529465449277,0.012442355104802686
0.03480597153493477,0.876112046538055,0.07900555265890262,0.01007642926810771
0.05082534152868685,0.7986905171742297,0.1273140504395644,0.023170090857519164
0.060147635101059194,0.7432529075484626,0.18624478737158606,0.01035466997889195
