absent,low,medium,high
0.5502839551588447,0.4443998616777451,0.002658091581705132,0.002658091581705132
0.9394088982462675,0.055274917693595396,0.0026580924783866687,0.0026580915817504772
0.9273189282988029,0.06733052353580615,0.0026787635256629613,0.0026717846397281094
0.7478499823758624,0.21692275284675525,0.027121636669005803,0.008105628108376471
0.6204640032959647,0.33093882102085065,0.04592219684187692,0.0026749788413077723
0.32295191327419837,0.5759552314727256,0.08853961289154808,0.012553242361527876
0.7375203430353748,0.21758072607680776,0.026172377534954386,0.01872655335286297
0.7856741913579129,0.17446466819386822,0.029206639518702518,0.010654500929516376
0.9376937112926375,0.05429551691219355,0.0053526802134639,0.002658091581705132
0.7802484898819043,0.1971566870124733,0.019936731523917287,0.002658091581705132
0.9578913039301759,0.03416374374358507,0.0052868278443697165,0.0026581244818692667
0.9386829642652122,0.05028735540563007,0.00837158766321581,0.002658092665941979
0.6887152196696502,0.2367814909876512,0.061204469566820394,0.013298819775878204
0.9320220555018227,0.0626617308321446,0.0026580915817578732,0.0026581220842748676
0.7565609953232828,0.23544085577657156,0.00534005731844062,0.002658091581705132
0.886120292485756,0.10089079953836107,0.010330777603397089,0.002658130372485689
0.9185350025616917,0.07081659959429282,0.007990291610519703,0.00265810623349575
0.42695917179667137,0.5036301879238609,0.056121599742965156,0.013289040536502513
0.9283724043949797,0.06365332266266445,0.0026580915849112826,0.00531618135744463
0.8395597747536142,0.15176468625567022,0.006017447409010514,0.002658091581705138
0.6216674994082131,0.3623853434347823,0.01328906557529965,0.0026580915817051324
0.5943985084939662,0.3683501340968719,0.029277089779115095,0.00797426763004674
0.5710920264724489,0.39611141706944625,0.027471006324341903,0.005325550133763066
0.4955071547605055,0.46984169473469606,0.029334967340831526,0.005316183163966844
0.5443025139179505,0.38387276301420187,0.05333768645451001,0.01848703661333752
0.4766812798322815,0.4551535010480077,0.05487439083363028,0.013290828286080499
0.1525864509904374,0.7174178563753937,0.11671213636973912,0.013283556264429753
0.7895571149425451,0.20176203876896534,0.0060227547067845,0.0026580915817051324
0.88629186233318,0.10830975530798526,0.0027398629687458973,0.0026585193900888616
0.4601852902041296,0.5211021404450704,0.016054477769094876,0.0026580915817051324
0.10186252343337872,0.8670450261971332,0.024072808734699393,0.007019641634788629
0.6794089847019027,0.30143377151096296,0.01599883443799862,0.0031584093491358062
0.6620075692169998,0.32203720155176174,0.01329713764953337,0.002658091581705142
