absent,low,medium,high
0.6266842101126183,0.3715858629462996,8.600766717373829E-4,8.698502693445754E-4
0.1065526285811279,0.803136655523034,0.07689868345838885,0.013412032437449201
0.6507939398261321,0.3330002975816456,0.011905798910294245,0.004299963681928038
0.3202196917331695,0.6634852502241313,0.015128646383521117,0.0011664116591780832
0.437292905723741,0.543503748946736,0.01824113293167287,9.622123978503052E-4
0.12976956357285013,0.8469063097855751,0.021587305628488672,0.0017368210130862722
0.48759936194763226,0.4831658314199807,0.02566244747119564,0.003572359161191409
0.7017051257267729,0.2870609776091355,0.008164252764598683,0.003069643899492921
0.48908593781651466,0.4920381682050513,0.018014422599509503,8.61471378924542E-4
0.49107642551614195,0.48933941175552736,0.016990264745841723,0.002593897982488895
0.5551771676949878,0.42557636607955424,0.017583075402786023,0.001663390822671821
0.3853683859996745,0.5988503875727793,0.01490975723283971,8.714691947062521E-4
0.5483603287674224,0.4271672909397033,0.021988307221964105,0.0024840730709101764
0.23769062968905985,0.7552892474872757,0.00596461113911186,0.001055511684552534
0.1329491030868045,0.858566177086696,0.007624637094496798,8.600827320027699E-4
0.46230305401592475,0.5199044819457845,0.016069942750411636,0.0017225212878790284
0.5327268481579526,0.4501634986374695,0.016237493038811435,8.721601657665922E-4
0.299819811070743,0.681384415991846,0.017935696264010658,8.600766734004301E-4
0.5421741522641106,0.4393953678112817,0.01670112571047502,0.0017293542141327838
0.3539592782433628,0.6226390309466507,0.019860710889654562,0.003540979920332009
0.11259924899605088,0.8618493682671191,0.02383513865794876,0.0017162440788811965
0.2914898723299162,0.6744140491617605,0.03063711858794223,0.0034589599203809947
0.1052897631391638,0.8723160594030512,0.021521200760865413,8.729766969193584E-4
0.14237629514279906,0.8421393151758733,0.014623811414749117,8.605782665787162E-4
0.32183565242549445,0.6606006344420199,0.01580665430034608,0.0017570588321396924
0.24455212470393084,0.7300017943373334,0.022894339942532222,0.002551741016203699
0.04975730486628772,0.9010577020737794,0.047465001775240205,0.0017199912846926524
0.02893137397013686,0.9595981111779802,0.010610418266501621,8.600965853814862E-4
0.19921106640590017,0.7969089368922815,0.002959626804464679,9.203698973537872E-4
0.05068104544802164,0.9241452079145913,0.023434008985148937,0.0017397376522381408
