absent,low,medium,high
0.3060372976531702,0.6930653905192533,4.486559117300038E-4,4.4865591584644914E-4
0.039712910775156963,0.9541319696485134,0.00555065343094481,6.044661453849033E-4
0.5077504365723589,0.4867549336937693,0.005032029820098961,4.6259991377299955E-4
0.05067176323676213,0.8482163838334883,0.09415563672735375,0.0069562162023958365
0.19269207493329787,0.770921088444787,0.03574114401754961,6.456926043655099E-4
0.02381143320343574,0.9546966097124089,0.019941342931312684,0.0015506141528428346
0.26572246794717663,0.7180513299034117,0.015350916885619884,8.752852637918182E-4
0.6504224656823895,0.34681783488316575,0.002290960532701608,4.687389017433003E-4
0.41034755357988084,0.5791384735200299,0.010065136300067652,4.488366000217062E-4
0.4107936172935115,0.5854133603476375,0.0028943346215861065,8.986877372648927E-4
0.22822512670775857,0.7438093020190372,0.02740648139918251,5.590898740218094E-4
0.13998848489459634,0.8350653545143297,0.024063682044992523,8.824785460812371E-4
0.40238335410586434,0.5810319374136169,0.014985692639757613,0.0015990158407611541
0.08342956395968774,0.9096690610001478,0.006423062518143755,4.7831252202052885E-4
0.12985584277840798,0.867011665269908,0.0026838314723679566,4.486604793162408E-4
0.262141785515347,0.7349308802730699,0.002478678197680054,4.4865601390286624E-4
0.2882264835178747,0.706515911407476,0.0048089490758577965,4.4865599879133025E-4
0.10442753053594091,0.8921365930550216,0.002987220386730681,4.4865602230669726E-4
0.2923580534939909,0.7025078976249656,0.004685392824853496,4.486560561899012E-4
0.22695861963564212,0.76469708384545,0.00789562754747256,4.4866897143532367E-4
0.04713661898237154,0.9498181422001375,0.002591235533539444,4.540032839514664E-4
0.16679185030191648,0.8300893776857711,0.0026550561303682473,4.637158819443268E-4
0.05542487617320296,0.9352747756010817,0.008412957248844631,8.873909768706664E-4
0.03907251784852232,0.9535830455383373,0.006450188659874439,8.942479532660242E-4
0.07722915661659556,0.9057854281668822,0.016523613882478597,4.618013340436462E-4
0.06883886508533127,0.9213808660753365,0.009331612487545783,4.4865635178638504E-4
0.010497569858510367,0.9854485470967842,0.0036052262190084546,4.4865682569694584E-4
0.0028613213122272558,0.9851811219081116,0.011508888472447892,4.486683072132662E-4
0.05338876300218789,0.9370791110448575,0.009074145951217326,4.579800017371519E-4
0.007813776750168705,0.9792697035763341,0.012241880192916676,6.746394805804385E-4
5.967165936111794E-4,0.9954438206594018,0.0034959599482581685,4.635027987288902E-4
0.05157685228190638,0.9438383653355227,0.004135185314655019,4.495970679159433E-4
0.02084896077960713,0.9756843048756612,0.0030179420647776086,4.4879227995405435E-4
0.013801792548702218,0.9711407187426746,0.014592696116887694,4.6479259173551227E-4
0.15407446509170356,0.8340870631645271,0.01137168775136947,4.667839923999178E-4
0.17312577062187073,0.8259594447074989,4.654559286521238E-4,4.493287419783547E-4
0.029822986159557047,0.9613685961125567,0.007678453754010223,0.001129963973876124
0.05374226501284154,0.9443811273392291,0.0014279516663013067,4.4865598162795596E-4
0.11087735348048793,0.849354869637829,0.03878199233165467,9.857845500283525E-4
0.224922986579855,0.7199037234843589,0.05289809244744752,0.002275197488338647
0.22200680161285502,0.7570804746113132,0.020283845059224846,6.288787166067951E-4
0.20933818907851054,0.7476256186022585,0.04109265842871323,0.0019435338905175795
0.030990613845328672,0.9526085917217393,0.01595100970904737,4.49784723884899E-4
0.017627082465647537,0.9605849229840686,0.020872075012729994,9.159195375538448E-4
0.07142355257944978,0.9069727369310304,0.02115284678703454,4.508637024854194E-4
0.058253201228214466,0.921229034596826,0.020063616143882863,4.541480310766685E-4
0.11141732758654439,0.8644097519546929,0.022857081809504156,0.0013158386492586685
0.07968297445227103,0.8886645447103533,0.031177736603983614,4.747442333919014E-4
0.12237159605226425,0.8724734872674494,0.0042711168708060975,8.837998094802939E-4
0.15251909946259487,0.8240366760184976,0.02246736402891927,9.768604899880475E-4
0.0922012735650352,0.8813377295219322,0.026012340998978138,4.4865591405450126E-4
0.07769970012144324,0.9078427425650205,0.013560667831470455,8.968894820656963E-4
0.12356506203714208,0.8545208943537571,0.019943556918422034,0.0019704866906786536
0.1370546139130118,0.7901404925404679,0.06895787564506432,0.0038470179014560967
0.16696965088474122,0.8217061413030299,0.010875544578605725,4.4866323362329483E-4
0.21712876417189705,0.7809605843237933,0.0014614729245148784,4.491785797947879E-4
0.002722673536513186,0.9921742007274122,0.004654468289105912,4.4865744696855476E-4
0.08651695865815032,0.8974211751672981,0.015609915949075414,4.519502254761602E-4
0.1558276687113747,0.8288160733054536,0.01452677126736659,8.294867158052424E-4
0.0032953621262911703,0.9855106997511149,0.010744829541731197,4.491085808628043E-4
0.06979270896843084,0.9135440281606982,0.016196460227215263,4.668026436558326E-4
0.017631775790624818,0.9588281498314,0.02272868175981537,8.11392618159788E-4
0.10089595889832305,0.8674456123701818,0.03108697205861764,5.714566728773557E-4
0.1450244124123794,0.8500989013053348,0.0044279012987146725,4.4878498357117354E-4
0.16959701783005698,0.8132478263979123,0.016706462863799478,4.4869290823144154E-4
