absent,low,medium,high
0.645282767232397,0.35386908061676364,4.24075928556723E-4,4.2407622228258785E-4
0.009547505636303546,0.9672786933014158,0.021923768470907382,0.0012500325913734425
0.24185732200289092,0.738948084022473,0.018423026429944662,7.715675446915534E-4
0.2076132603603938,0.7904148145693757,0.001547450995733087,4.2447407449734003E-4
0.28827180127714563,0.7057244679406958,0.005578030163776171,4.2570061838256455E-4
0.06409971234465549,0.9337100644795816,0.0017661471044647743,4.2407607129812247E-4
0.2404699754217802,0.7550013026574105,0.003850840702314361,6.778812184947841E-4
0.16053520616922878,0.8308206725632401,0.008211694880809622,4.3242638672147805E-4
0.15659805216930675,0.8320887504608551,0.010889118475185408,4.240788946527055E-4
0.2045234845305418,0.7813423196368686,0.013705844295650587,4.283515369388561E-4
0.272691157193373,0.7217108252708634,0.005173941435491354,4.240761002722176E-4
0.08441766177555061,0.9079490078933694,0.007208689254646314,4.246410764336743E-4
0.20036227016048744,0.7933678961785582,0.005716183563991012,5.536500969635063E-4
0.009137282897574985,0.984512963187743,0.005925646249234618,4.241076654474118E-4
0.0014311314841186056,0.9960957159414171,0.0020490340056050736,4.2411856885914584E-4
0.08664202048556913,0.9095413168839472,0.0033925866118952827,4.2407601858834414E-4
0.20441807608269036,0.7865081491784606,0.008649698723971332,4.2407601487771994E-4
0.04899290086812748,0.9466825253500696,0.003900497848984823,4.240759328181129E-4
0.08566223077941724,0.8999537302985626,0.013959960183383463,4.2407873863678286E-4
0.033353602103432634,0.9570832006963498,0.009139120127595345,4.240770726221745E-4
0.009669582181549816,0.9843371792490443,0.005569162241667092,4.2407632773864336E-4
0.07674218121248849,0.9146823871360519,0.008149836200519248,4.2559545094051683E-4
0.015856802950567312,0.9766881067972153,0.007031012123375792,4.240781288415587E-4
0.028592191206726566,0.9699316995467803,0.0010520332311405134,4.240760153527107E-4
0.1009032050698995,0.8969244530256771,0.0017482659744687014,4.240759299546428E-4
0.09674995881424607,0.9015026351587445,0.0013233300984433509,4.2407592856605E-4
0.012875689046723258,0.981515384830462,0.005184848485591281,4.240776372234949E-4
0.004184634872622688,0.9920801330620511,0.003311156136769431,4.240759285567251E-4
0.017403137909979292,0.9797316545133966,0.0024411316448523027,4.240759317715934E-4
0.005332479748087925,0.9868306893334916,0.007412754978261156,4.2407594015925394E-4
6.758147473516705E-4,0.9868986681711133,0.011837956184003975,5.875608975311709E-4
0.012867913183390771,0.9663727638485062,0.020321806767346476,4.3751620075657775E-4
0.001517344428915521,0.9733889737010645,0.024246500297904705,8.47181572115256E-4
0.014990441435032734,0.9779471672970458,0.0066140364485067285,4.483548194148822E-4
0.09752419715687524,0.8940155239794697,0.007853544674634977,6.067341890200253E-4
0.06156155736311803,0.9266923749996848,0.01131483307120217,4.3123456599500256E-4
0.016595743545696116,0.9761049920584779,0.0068686173113530515,4.306470844727831E-4
0.03340830412595107,0.9639933825122435,0.0021742374331494775,4.2407592865577223E-4
0.05946768040477681,0.9336979763135435,0.006395479267112026,4.3886401456759585E-4
0.42823113559683995,0.5686135495947934,0.002714882136040858,4.404326723260165E-4
0.2768057000237468,0.7167936265390039,0.005706999108012626,6.936743292365297E-4
0.3479647399473117,0.6502578874486613,0.0013529009893352311,4.244716146917544E-4
0.036797484872058195,0.958070412417537,0.00470802678184636,4.240759285586482E-4
0.01904311395462648,0.9621882324328659,0.017646836819918854,0.0011218167925888137
0.024259256920904308,0.9638544510222066,0.01131519021305841,5.711018438308901E-4
0.08411625250985534,0.9148543564883449,6.053150732429259E-4,4.2407592855672337E-4
0.04523630708193631,0.9493676329668028,0.004971982024659483,4.2407792660151624E-4
0.04017538109882588,0.9515943015538846,0.00780624097989844,4.2407636739094184E-4
0.039243475607551745,0.9536336616759082,0.006698786699202916,4.240760173371092E-4
0.16270735217214444,0.828011205025469,0.008461002738748023,8.204400636385223E-4
0.19945305851842376,0.7981530600920559,0.001969805460963665,4.2407592855672315E-4
0.043037323504723224,0.9513357253015969,0.00519723023127651,4.2972096240333045E-4
0.09646563258544612,0.8958116715108853,0.007298586080043953,4.2410982362464563E-4
0.14374086637369096,0.8519280117576415,0.003896965584156519,4.341562845110945E-4
0.07390152006201164,0.9202592503799303,0.005415153629501293,4.240759285567288E-4
0.020003790765471038,0.9722615064258899,0.007310626880073667,4.240759285651517E-4
0.0028358074698576975,0.9926022406616286,0.004137060169346522,4.2489169916722395E-4
0.006724284497798396,0.9793780715975872,0.013472529427617473,4.2511447699705653E-4
0.016962504866369587,0.9663305088840367,0.015897434822883166,8.095514267105099E-4
0.0019835365090210017,0.9959983507324088,0.0015940368299915684,4.2407592857846086E-4
0.07022506009763282,0.9270630264151303,0.002287834748580608,4.2407873865640957E-4
0.00888450955555895,0.9807991685624968,0.009892242368046105,4.2407951389819733E-4
0.08856540045907853,0.8984314051301246,0.012301842009597769,7.013524011991963E-4
0.020506668448690854,0.9719382646905529,0.007130367182540206,4.246996782160331E-4
0.01444617807535887,0.9664881196554684,0.01864162402046119,4.24078248711288E-4
0.0071579555910839905,0.9782121112315313,0.014205763672761888,4.241695046227816E-4
0.002593046579985418,0.9931348182878578,0.0038480592036000995,4.2407592855677503E-4
0.0023740692568151346,0.9916907993043803,0.0055110555102479445,4.240759285567896E-4
0.009182167284545078,0.9813762379000602,0.009017518886592382,4.240759288022823E-4
0.015308216382595765,0.9824758458034213,0.0017918618853958702,4.240759285869533E-4
0.011285814302829664,0.985397484739158,0.0028702332664857157,4.464676915266699E-4
0.035595982020433396,0.9562211367393282,0.0077567156261391474,4.261656140991186E-4
0.03009663400659851,0.9607053139414654,0.008773852005520805,4.242000464152008E-4
0.003320543491352857,0.9930276679097824,0.003224047982933567,4.277406159312646E-4
0.04305195767861919,0.9357758305319935,0.020748070715409336,4.2414107397805123E-4
0.0034140024165043113,0.9914926836529601,0.004668584256784232,4.2472967375150483E-4
0.010834650415215044,0.9690916391395846,0.019372815541570457,7.008949036299511E-4
0.030829165556767582,0.951035550410319,0.017572158485991557,5.631255469217792E-4
0.027152330417726498,0.9649997016082151,0.007423882398563528,4.240855754947352E-4
0.0021407279899807764,0.9864319089291959,0.011003047066556675,4.243160142666045E-4
0.0029640138800059177,0.9887863322267849,0.00782557796465261,4.240759285567233E-4
0.010621911245703863,0.9849447616780552,0.0037609847226423923,6.723423535987611E-4
0.03488195685148345,0.9595112758030814,0.00518172175613117,4.25045589303905E-4
8.456792516359756E-4,0.9433501593004446,0.054553109421335705,0.0012510520265838472
0.002663121759445169,0.9894374550810826,0.0074747319440541795,4.246912154178667E-4
4.833852849795085E-4,0.9938126705880875,0.005279868198376159,4.2407592855673876E-4
0.004309996288599269,0.9937819124860056,0.0014824753528606663,4.256158725343972E-4
0.0018559024066381832,0.994009569188457,0.0037099079058391256,4.24620499065854E-4
0.06892535171641624,0.9190974433669448,0.011550119040258607,4.270858763803561E-4
0.008825836306444642,0.9900989025813229,6.511851826607837E-4,4.240759295717519E-4
0.004659424838047269,0.9628252886720692,0.031685181782245234,8.301047076383078E-4
9.909931933036165E-4,0.9883096932596397,0.010275231087515442,4.240824595412934E-4
0.1632205331019707,0.8145713039124746,0.02140204112687689,8.061218586777469E-4
4.240772491365866E-4,0.9944072665496525,0.004744580257521231,4.240759436896052E-4
0.03974853168979956,0.905377352884538,0.0539879818644073,8.861335612551749E-4
4.240759285572691E-4,0.992295488624489,0.006856359518395177,4.2407592855840426E-4
8.373645524819593E-4,0.9794599274663031,0.019278632052614483,4.240759286005944E-4
4.2407592855672326E-4,0.8784992673486149,0.12029199081594365,7.846659068847401E-4
4.2407592855672326E-4,0.9360097115712256,0.06272735540470302,8.388570955146725E-4
7.758351789706988E-4,0.8238589463232358,0.16997468435656357,0.005390534141229876
