absent,low,medium,high
0.6843547700391083,0.312186156762917,0.0017295365989874198,0.0017295365989874198
0.9476136735187459,0.04709026513388789,0.003531225912284101,0.0017648354350819477
0.8697260706265263,0.10958114982370509,0.01724261100187005,0.0034501685478985143
0.650898698129569,0.3166565096650403,0.02907116709053191,0.0033736251148589053
0.647374111112853,0.32516216601840964,0.020556564515770637,0.006907158352966718
0.311060614327447,0.6439399058588872,0.03414425863301947,0.010855221180646458
0.582466874936893,0.3617447932731276,0.04375944340485688,0.012028888385122624
0.7901299916029633,0.18893395357639903,0.015761847313547565,0.0051742075070900714
0.965202380534353,0.029159076940321816,0.0039090059263361355,0.0017295365989889273
0.664109133786536,0.3143581777844952,0.019803151823261127,0.001729536605707615
0.7926148464821102,0.18827901115438941,0.012188017374418467,0.006918124989081733
0.8580285159842126,0.13179183971208064,0.006720571789379528,0.003459072514327115
0.63808440980192,0.3325264867564384,0.025935471054739354,0.003453632386902353
0.7447879568222272,0.24991582916505461,0.0017326894282870126,0.0035635245844311604
0.3151836916665172,0.6622458893869483,0.020840882347547107,0.0017295365989874402
0.643904982368204,0.32952401815962795,0.023111950953929827,0.003459048518238233
0.6023462573550065,0.35630930930999666,0.03615521674603814,0.005189216588958585
0.38592519670536735,0.580869469499585,0.02801532533575811,0.005190008459289551
0.9408685241024096,0.055657110923700966,0.0017448271242236839,0.0017295378496657793
0.9182140284003045,0.0770524524635839,0.0030029748933833563,0.0017305442427282263
0.4920485797642732,0.501032288351904,0.005189595284545871,0.0017295365992769068
0.4506385685259505,0.4923945606176087,0.05523706884963153,0.0017298020068092555
0.39249426701351475,0.5723278636292392,0.02999535435331449,0.005182515003931688
0.4216412266462469,0.5591481795053703,0.015751520650770037,0.003459073197612683
0.3700820019122675,0.5716860150357104,0.05296554950051562,0.005266433551506458
0.34028956529134624,0.5920020571406103,0.0612131509004978,0.0064952266675456175
0.1743244469535233,0.7789132913754421,0.045028234389269325,0.0017340272817651867
0.1712896748066395,0.7995707285639089,0.027410059813806616,0.0017295368156450654
0.2215982503234508,0.7088747466850861,0.05908803074473246,0.010438972246730707
0.30736889196313905,0.6736660685547884,0.017235502824993972,0.0017295366570785006
0.04234697014191236,0.9398238303787324,0.015469325955924299,0.002359873523430938
0.34319052755301604,0.6179030837411645,0.03404188281415749,0.004864505891661846
0.4714952256382053,0.520431984366689,0.0063432533711124455,0.0017295366239932105
0.37484369069970885,0.6081425427945957,0.014036681451046567,0.002977085054649138
0.6550767819783846,0.3311252125771978,0.010339555661469331,0.0034584497829484853
0.5960605812234158,0.3871282858057871,0.015081596371809699,0.0017295365989874196
0.2652905396310953,0.6874735152647966,0.042066866169081917,0.0051690789350263295
0.3424712888154849,0.628132136637562,0.027666655801182754,0.0017299187457704437
0.6697983071597851,0.3145829700341928,0.013889186197875728,0.0017295366081465176
0.8711089256563865,0.10616137195074066,0.01966678286467087,0.003062919528202085
0.5298497730793224,0.39223452825829186,0.07442539636550624,0.0034903022968795364
0.5900983546761593,0.3369170485806621,0.05597954399645141,0.01700505274672717
0.15373567242998484,0.7047776228268976,0.12419291270301253,0.017293792040105043
0.8048043902193969,0.18999584237346434,0.0017405472760285848,0.003459220131110286
0.4163918851319709,0.5444890695709952,0.032201564775549654,0.0069174805214846065
0.301951314207069,0.6181770362851144,0.06431654934084959,0.015555100166966975
0.5389246507515107,0.4237597961478762,0.03210602125452613,0.005209531846086869
0.5695958926613798,0.3939521985980506,0.031263987950932715,0.005187920789637006
0.6390202234779677,0.34340534785068333,0.015843859855707302,0.0017305688156416116
0.6331775202591228,0.3160653988881262,0.04065242241229615,0.010104658440455005
0.5027068640980601,0.47388485470824987,0.02167085463977179,0.001737426553918259
0.3039906808266777,0.6560784928917105,0.03128408271357648,0.008646743568035286
0.3480339404143565,0.5489112892090251,0.08753465518897952,0.015520115187638897
0.5260471868255836,0.4258227976127873,0.03682318559292833,0.01130682996870084
0.6539311051782991,0.32940640240283925,0.011654171217201569,0.005008321201660086
0.690033819413266,0.30296972677088874,0.0052456803875230214,0.0017507734283222385
0.04596101814088764,0.8725243415228396,0.07507980400972468,0.00643483632654811
0.7066632109187803,0.28517685650933133,0.006430160631656565,0.0017297719402320662
0.5969845748511343,0.399534150416058,0.0017305013044809994,0.0017507734283267276
0.13986516923168876,0.8424383505098675,0.015966842925972387,0.0017296373324714085
0.5207927706510351,0.45290026351365437,0.02113878427346533,0.005168181561845147
0.23124805034187632,0.7167543607596394,0.048538491982332475,0.003459096916151695
0.9251442921730638,0.06299694378138468,0.010129227383857155,0.001729536661694429
0.8212270527476533,0.17009740182753633,0.0069459701992411645,0.0017295752255693901
0.530866432555392,0.44148278836308213,0.025921152302665788,0.0017296267788599951
0.7790274134270117,0.20932774877670698,0.006939881970027692,0.004704955826253518
0.6318305576271543,0.36471022922764346,0.0017295366436694377,0.0017296765015326558
0.052591919558690185,0.8771243132092768,0.06682120754002548,0.0034625596920076196
0.4836590280278416,0.4945250792131482,0.02008482135999407,0.0017310713990160464
0.5876618177703783,0.3834707797872183,0.02713786584341561,0.0017295365989878316
0.6343815648790453,0.3591826624205142,0.004706236101453124,0.0017295365989874196
0.7685905178895297,0.21723692040445558,0.012443025090497736,0.001729536615516873
0.47593879806060074,0.48771869015395125,0.034612974889374974,0.0017295368960731853
0.1980872731966424,0.7777394686797453,0.02244359268714593,0.0017296654364663587
0.37736823695837207,0.5706822217845958,0.041974550426420294,0.00997499083061178
0.05462039182542474,0.8239007320285695,0.11456644058065411,0.006912435565351461
