HSP90AA2P,CHD5,HOMER1,APLP2,RPL15,ANKRD12,SFXN1,SYTL2,HRH2,PHACTR1,RGS7,LPCAT4,NR3C1,MIR124_2HG,TRIM9,VPS13A,WDR17,RBM26,MICAL2,RYR2,BDP1,ZMYND8,SUGP2,WHSC1L1,NRD1,PNN,CCDC88A,GOLGA8B,NRCAM,MYCBP2,IGL,NPIPA1,PKD1,KMT2A,PI4KA,PPFIA2,KMT2E,RSRP1,MAN1A2,TMEM14A,RPL10,MRPS21,CHD9,CELF4,ADGRB3,HMGN3,PTPRD,SNTG1,MNAT1,YTHDC2,SRSF7,PDE4D,SREK1,PPIP5K2,ROCK2,KALRN,ARGLU1,RIMS2,OLFM1,HNRNPDL,NAP1L1,TNRC6B,SLC12A5,STXBP5L,KCNMA1,FBXW7,R3HDM1,PCDH9,TARBP1,UNC80,LINC00632,RBFOX1,TCERG1,RBM25,WDR60,DDX5,HERC1,PAICSP4,PWARSN,MPHOSPH8,SRSF11,UCHL1,TTC14,LOC100128906,ATP2B1,ZRANB2,MAP2,GPM6A,NCOR1,SRSF5,DNM1,TTC3,CSTF3,GRIA2,ARPP21,LUC7L3,PNISR,MALAT1,MEG3,MIAT
absent,low,absent,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,absent,low,low,low,low,absent,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,absent,low,absent,low,low,absent,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,absent,low,low,low,low,low,low,low,low,low,low,low,low,medium,low,low,low,low,low,low,low,medium,low,low,low,low,low,low,absent,low,low,low,low,low
